species_id,common_name,scientific_name
32248,Cambodian Flowerpecker,Dicaeum cambodianum
28670,Cambodian Laughingthrush,Garrulax ferrarius
26948,Cambodian Tailorbird,Orthotomus chaktomuk
33798,Cameroon Indigobird,Vidua camerunensis
24568,Cameroon Mountain Greenbul,Arizelocichla montana
24656,Cameroon Olive Greenbul,Phyllastrephus poensis
4472,Cameroon Olive-pigeon,Columba sjostedti
32375,Cameroon Sunbird,Cyanomitra oritis
9031,Camiguin Boobook,Ninox leventisi
24822,Camiguin Bulbul,Hypsipetes catarmanensis
14163,Camiguin Hanging Parrot,Loriculus camiguinensis
7412,Campbell Albatross,
7791,Campbell Island Shag,Leucocarbo campbelli
476,Campbell Teal,Anas nesiotis
18798,Campbell's Fairywren,Chenorhamphus campbelli
22762,Campina Jay,
30756,Campina Thrush,Turdus arthuri
12455,Campo Flicker,Colaptes campestris
14512,Campo Miner,Geositta poeciloptera
35922,Campo Troupial,Icterus jamacaii
254,Canada Goose,Branta canadensis
22675,Canada Jay,Perisoreus canadensis
36473,Canada Warbler,Cardellina canadensis
6406,Canarian Oystercatcher,Haematopus meadewaldoi
23373,Canary Flyrobin,Devioeca papuana
34171,Canary Islands Chaffinch,Fringilla canariensis
25722,Canary Islands Chiffchaff,Phylloscopus canariensis
15154,Canebrake Groundcreeper,Clibanornis dendrocolaptoides
29119,Canebrake Wren,Cantorchilus zeledoni
3361,Canivet's Emerald,Cynanthus canivetii
485,Canvasback,Aythya valisineria
15399,Canyon Canastero,Asthenes pudibunda
35535,Canyon Towhee,Melozone fusca
28934,Canyon Wren,Catherpes mexicanus
244,Cape Barren Goose,Cereopsis novaehollandiae
20024,Cape Batis,Batis capensis
25055,Cape Bulbul,Pycnonotus capensis
34975,Cape Bunting,Emberiza capensis
34717,Cape Canary,Serinus canicollis
24196,Cape Clapper Lark,Corypha apiata
7753,Cape Cormorant,Phalacrocorax capensis
23057,Cape Crow,Corvus capensis
9527,Cape Eagle-owl,Bubo capensis
7687,Cape Gannet,Morus capensis
25382,Cape Grassbird,Sphenoeacus afer
23997,Cape Long-billed Lark,Certhilauda curvirostris
33944,Cape Longclaw,Macronyx capensis
36225,Cape May Warbler,Setophaga tigrina
13118,Cape Parrot,Poicephalus robustus
23937,Cape Penduline-tit,Anthoscopus minutus
7453,Cape Petrel,Daption capense
31393,Cape Robin-chat,Dessonornis caffer
31775,Cape Rock-thrush,Monticola rupestris
23494,Cape Rockjumper,Chaetops frenatus
390,Cape Shoveler,Spatula smithii
34564,Cape Siskin,Crithagra totta
32875,Cape Sparrow,Passer melanurus
1735,Cape Spurfowl,Pternistis capensis
30011,Cape Starling,Lamprotornis nitens
28786,Cape Sugarbird,Promerops cafer
433,Cape Teal,Anas capensis
8851,Cape Verde Buzzard,
7493,Cape Verde Petrel,Pterodroma feae
7560,Cape Verde Shearwater,Calonectris edwardsii
32957,Cape Verde Sparrow,Passer iagoensis
7434,Cape Verde Storm-petrel,Hydrobates jabejabe
25941,Cape Verde Swamp-warbler,Acrocephalus brevipennis
2596,Cape Verde Swift,Apus alexandri
8249,Cape Vulture,Gyps coprotheres
33901,Cape Wagtail,Motacilla capensis
33053,Cape Weaver,Ploceus capensis
27536,Cape White-eye,Zosterops virens
37421,Capped Conebill,Conirostrum albifrons
7954,Capped Heron,Pilherodius pileatus
31906,Capped Wheatear,Oenanthe pileata
27652,Capped White-eye,Zosterops fuscicapilla
18292,Capuchinbird,Perissocephalus tricolor
37229,Caqueta Seedeater,
35253,Caracas Brushfinch,Arremon phaeopleurus
16818,Caracas Tapaculo,Scytalopus caracae
36791,Carbon Sierra-finch,Rhopospina carbonaria
14024,Cardinal Lory,Chalcopsitta cardinalis
19112,Cardinal Myzomela,Myzomela cardinalis
33219,Cardinal Quelea,Quelea cardinalis
12044,Cardinal Woodpecker,Dendropicos fuscescens
36045,Carib Grackle,Quiscalus lugubris
4991,Caribbean Dove,Leptotila jamaicensis
16934,Caribbean Elaenia,Elaenia martinica
3347,Caribbean Emerald,
14971,Caribbean Hornero,Furnarius longirostris
25172,Caribbean Martin,Progne dominicensis
32405,Carmelite Sunbird,Chalcomitra fuliginosa
36603,Carmiol's Tanager,Chlorothraupis carmioli
13023,Carnaby's Black-cockatoo,Zanda latirostris
23208,Carola's Parotia,Parotia carolae
23705,Carolina Chickadee,Poecile carolinensis
13505,Carolina Parakeet,Conuropsis carolinensis
29158,Carolina Wren,Thryothorus ludovicianus
5091,Caroline Ground Dove,Pampusana kubaryi
25993,Caroline Reed-warbler,Acrocephalus syrinx
2423,Caroline Swiftlet,Aerodramus inquietus
23868,Carp's Tit,Melaniparus carpi
18873,Carpentarian Grasswren,Amytornis dorotheae
37655,Carriker's Mountain-tanager,
23082,Carrion Crow,Corvus corone
36691,Carrizal Seedeater,Amaurospiza carrizalensis
26462,Carruthers's Cisticola,Cisticola carruthersi
12817,Carunculated Caracara,Daptrius carunculatus
5444,Carunculated Fruit-dove,Ptilinopus granulifrons
7145,Caspian Gull,Larus cachinnans
6548,Caspian Plover,Anarhynchus asiaticus
1582,Caspian Snowcock,Tetraogallus caspius
7000,Caspian Tern,Hydroprogne caspia
23743,Caspian Tit,Poecile hyrcanus
35859,Casqued Cacique,Cacicus oseryi
34678,Cassia Crossbill,Loxia sinesciuris
7218,Cassin's Auklet,Ptychoramphus aleuticus
34446,Cassin's Finch,Haemorhous cassinii
31110,Cassin's Flycatcher,Muscicapa cassini
8377,Cassin's Hawk-eagle,Aquila africana
11602,Cassin's Honeybird,Prodotiscus insignis
18062,Cassin's Kingbird,Tyrannus vociferans
33191,Cassin's Malimbe,Malimbus cassini
35153,Cassin's Sparrow,Peucaea cassinii
2476,Cassin's Spinetail,Neafrapus cassini
21544,Cassin's Vireo,Vireo cassinii
16015,Castelnau's Antshrike,Thamnophilus cryptoleucus
17970,Cattle Tyrant,Machetornis rixosa
701,Cauca Guan,Penelope perspicax
1276,Caucasian Grouse,Lyrurus mlokosiewiczi
1581,Caucasian Snowcock,Tetraogallus caucasicus
16342,Caura Antbird,Myrmelastes caurensis
25350,Cave Swallow,Petrochelidon fulva
2337,Cave Swiftlet,Collocalia linchi
22764,Cayenne Jay,Cyanocorax cayanus
1898,Cayenne Nightjar,Setopagis maculosa
16690,Ceara Gnateater,Conopophaga cearae
14491,Ceara Leaftosser,
9035,Cebu Boobook,Ninox rumseyi
5149,Cebu Brown-dove,
32139,Cebu Flowerpecker,Dicaeum quadricolor
23506,Cedar Waxwing,Bombycilla cedrorum
22174,Celestial Monarch,Hypothymis coelestis
9231,Central American Pygmy-owl,Glaucidium griseiceps
20805,Central Melanesian Cicadabird,Edolisoma erythropygium
23232,Central Superb Bird-of-paradise,Lophorina latipennis
10944,Cerise-crowned Jacamar,
20612,Cerulean Cuckooshrike,Coracina temminckii
22138,Cerulean Flycatcher,Eutrichomyias rowleyi
10623,Cerulean Kingfisher,Alcedo coerulescens
36226,Cerulean Warbler,Setophaga cerulea
18403,Cerulean-capped Manakin,Lepidothrix coeruleocapilla
25544,Cetti's Warbler,Cettia cetti
20308,Chabert Vanga,Leptopterus chabert
16580,Chachapoyas Antpitta,Grallaria gravesi
648,Chaco Chachalaca,Ortalis canicollis
14962,Chaco Earthcreeper,Tarphonomus certhioides
9760,Chaco Owl,Strix chacoensis
35127,Chaco Sparrow,Rhynchospiza strigiceps
33761,Chad Firefinch,Lagonosticta umbrinodorsalis
29709,Chalk-browed Mockingbird,Mimus saturninus
16575,Chami Antpitta,Grallaria alvarezi
8328,Changeable Hawk-eagle,Nisaetus cirrhatus
4181,Channel-billed Cuckoo,Scythrops novaehollandiae
11180,Channel-billed Toucan,Ramphastos vitellinus
17283,Chapada Flycatcher,Guyramemua affine
26843,Chapin's Apalis,Apalis chapini
30996,Chapin's Flycatcher,Fraseria lendu
28573,Chapin's Mountain-babbler,Turdoides chapini
15987,Chapman's Antshrike,Thamnophilus zarumae
17186,Chapman's Bristle-tyrant,Pogonotriccus chapmani
2524,Chapman's Swift,Chaetura chapmani
24743,Charlotte's Bulbul,Iole charlottae
3698,Charming Hummingbird,Polyerata decora
30973,Chat-flycatcher,Agricola infuscatus
7408,Chatham Albatross,Thalassarche eremita
19033,Chatham Islands Bellbird,Anthornis melanocephala
26191,Chatham Islands Fernbird,Poodytes rufescens
19835,Chatham Islands Gerygone,Gerygone albofrontata
6424,Chatham Islands Oystercatcher,Haematopus chathamensis
13904,Chatham Islands Parakeet,Cyanoramphus forbesi
7524,Chatham Islands Petrel,Pterodroma axillaris
5604,Chatham Islands Pigeon,Hemiphaga chathamensis
5826,Chatham Islands Rail,Gallirallus modestus
7783,Chatham Islands Shag,Leucocarbo onslowi
6720,Chatham Islands Snipe,Coenocorypha pusilla
26364,Chattering Cisticola,Cisticola anonymus
29400,Chattering Gnatwren,Ramphocaenus sticturus
10563,Chattering Kingfisher,Todiramphus tutus
13999,Chattering Lory,Lorius garrulus
4023,Chattering Yellowbill,Ceuthmochares aereus
15708,Checker-throated Stipplethroat,Epinecrophylla fulviventris
12170,Checkered Woodpecker,Dryobates mixtus
1361,Cheer Pheasant,Catreus wallichii
12598,Chequer-throated Yellownape,
15769,Cherrie's Antwren,Myrmotherula cherriei
36749,Cherry-throated Tanager,Nemosia rourei
16579,Chestnut Antpitta,Grallaria blakei
24764,Chestnut Bulbul,Hemixos castanonotus
35019,Chestnut Bunting,Emberiza rutila
5661,Chestnut Forest Rail,Rallicula rubra
33425,Chestnut Munia,Lonchura atricapilla
9199,Chestnut Owlet,
11757,Chestnut Piculet,Picumnus cinnamomeus
19986,Chestnut Quail-thrush,Cinclosoma castanotum
5822,Chestnut Rail,Gallirallus castaneoventris
37308,Chestnut Seedeater,Sporophila cinnamomea
32879,Chestnut Sparrow,Passer eminibey
468,Chestnut Teal,Anas castanea
30654,Chestnut Thrush,Turdus rubrocanus
20064,Chestnut Wattle-eye,Dyaphorophyia castanea
33132,Chestnut Weaver,Ploceus rubiginosus
950,Chestnut Wood-quail,Odontophorus hyperythrus
12477,Chestnut Woodpecker,Celeus elegans
33115,Chestnut-and-black Weaver,Ploceus castaneofuscus
16345,Chestnut-backed Antbird,Poliocrania exsul
15999,Chestnut-backed Antshrike,Thamnophilus palliatus
6338,Chestnut-backed Buttonquail,Turnix castanotus
23689,Chestnut-backed Chickadee,Poecile rufescens
19974,Chestnut-backed Jewel-babbler,Ptilorrhoa castanonota
28722,Chestnut-backed Laughingthrush,Pterorhinus nuchalis
9195,Chestnut-backed Owlet,Glaucidium castanotum
32989,Chestnut-backed Sparrow-Weaver,Plocepasser rufoscapulatus
24050,Chestnut-backed Sparrow-lark,Eremopterix leucotis
37860,Chestnut-backed Tanager,Stilpnia preciosa
15311,Chestnut-backed Thornbird,Phacellodomus dorsalis
30460,Chestnut-backed Thrush,Geokichla dohertyi
6590,Chestnut-banded Plover,Anarhynchus pallidus
18276,Chestnut-bellied Cotinga,Doliornis remseni
4132,Chestnut-bellied Cuckoo,Coccyzus pluvialis
34884,Chestnut-bellied Euphonia,Euphonia pectoralis
22025,Chestnut-bellied Fantail,Rhipidura hyperythra
37600,Chestnut-bellied Flowerpiercer,Diglossa gloriosissima
715,Chestnut-bellied Guan,Penelope ochrogaster
3581,Chestnut-bellied Hummingbird,Saucerottia castaneiventris
5559,Chestnut-bellied Imperial-pigeon,Ducula brenchleyi
4052,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus
22396,Chestnut-bellied Monarch,Monarcha castaneiventris
37661,Chestnut-bellied Mountain-tanager,Dubusia castaneoventris
29609,Chestnut-bellied Nuthatch,Sitta cinnamoventris
1053,Chestnut-bellied Partridge,Arborophila javanica
31746,Chestnut-bellied Rock-thrush,Monticola rufiventris
4366,Chestnut-bellied Sandgrouse,Pterocles exustus
37250,Chestnut-bellied Seed-Finch,Sporophila angolensis
37292,Chestnut-bellied Seedeater,Sporophila castaneiventris
30063,Chestnut-bellied Starling,Lamprotornis pulcher
30703,Chestnut-bellied Thrush,Turdus fulviventris
23671,Chestnut-bellied Tit,Sittiparus castaneoventris
17933,Chestnut-belted Chat-tyrant,Ochthoeca thoracica
16680,Chestnut-belted Gnateater,Conopophaga aurita
34807,Chestnut-breasted Chlorophonia,Chlorophonia pyrrhophrys
3165,Chestnut-breasted Coronet,Boissonneaua matthewsii
4233,Chestnut-breasted Cuckoo,Cacomantis castaneiventris
4043,Chestnut-breasted Malkoha,Phaenicophaeus curvirostris
33473,Chestnut-breasted Mannikin,Lonchura castaneothorax
37389,Chestnut-breasted Mountain-finch,Poospizopsis caesar
33561,Chestnut-breasted Nigrita,Nigrita bicolor
1019,Chestnut-breasted Partridge,Arborophila mandellii
20000,Chestnut-breasted Quail-thrush,Cinclosoma castaneothorax
37926,Chestnut-breasted Tanager,Tangara arthus
19694,Chestnut-breasted Whiteface,Aphelocephala pectoralis
27746,Chestnut-capped Babbler,Timalia pileata
36116,Chestnut-capped Blackbird,Chrysomus ruficapillus
35304,Chestnut-capped Brushfinch,Arremon brunneinucha
25581,Chestnut-capped Flycatcher,Erythrocercus mccallii
15155,Chestnut-capped Foliage-gleaner,Clibanornis rectirostris
28714,Chestnut-capped Laughingthrush,Pterorhinus mitratus
18301,Chestnut-capped Piha,Lipaugus weberi
10997,Chestnut-capped Puffbird,Bucco macrodactylus
30456,Chestnut-capped Thrush,Geokichla interpres
36419,Chestnut-capped Warbler,Basileuterus delattrii
29972,Chestnut-cheeked Starling,Agropsar philippensis
34893,Chestnut-collared Longspur,Calcarius ornatus
25357,Chestnut-collared Swallow,Petrochelidon rufocollaris
2275,Chestnut-collared Swift,Streptoprocne rutila
12476,Chestnut-colored Woodpecker,Celeus castaneus
16175,Chestnut-crested Antbird,Rhegmatorhina cristata
18278,Chestnut-crested Cotinga,Ampelion rufaxilla
27312,Chestnut-crested Yuhina,Staphida everetti
16531,Chestnut-crowned Antpitta,Grallaria ruficapilla
19858,Chestnut-crowned Babbler,Pomatostomus ruficeps
18579,Chestnut-crowned Becard,Pachyramphus castaneus
25548,Chestnut-crowned Bush-warbler,Cettia major
15200,Chestnut-crowned Foliage-gleaner,Automolus rufipileatus
16695,Chestnut-crowned Gnateater,Conopophaga castaneiceps
28371,Chestnut-crowned Laughingthrush,Trochalopteron erythrocephalum
32987,Chestnut-crowned Sparrow-Weaver,Plocepasser superciliosus
26949,Chestnut-crowned Tailorbird,Orthotomus castaneiceps
25812,Chestnut-crowned Warbler,Phylloscopus castaniceps
11208,Chestnut-eared Araçari,Pteroglossus castanotis
34988,Chestnut-eared Bunting,Emberiza fucata
28687,Chestnut-eared Laughingthrush,Ianthocincla konkakinhensis
27362,Chestnut-faced Babbler,Zosterornis whiteheadi
8426,Chestnut-flanked Sparrowhawk,Aerospiza castanilius
27426,Chestnut-flanked White-eye,Zosterops erythropleurus
20361,Chestnut-fronted Helmetshrike,Prionops scopifrons
13524,Chestnut-fronted Macaw,Ara severus
21339,Chestnut-fronted Shrike-babbler,Pteruthius aenobarbus
10914,Chestnut-headed Bee-eater,Merops leschenaulti
5678,Chestnut-headed Crake,Anurolimnas castaneiceps
5646,Chestnut-headed Flufftail,Sarothrura lugens
11077,Chestnut-headed Nunlet,Nonnula amaurocephala
35811,Chestnut-headed Oropendola,Psarocolius wagleri
1031,Chestnut-headed Partridge,Arborophila cambodiana
24057,Chestnut-headed Sparrow-lark,Eremopterix signatus
37366,Chestnut-headed Tanager,Thlypopsis pyrrhocoma
25555,Chestnut-headed Tesia,Cettia castaneocoronata
28717,Chestnut-hooded Laughingthrush,Pterorhinus treacheri
16550,Chestnut-naped Antpitta,Grallaria nuchalis
31505,Chestnut-naped Forktail,Enicurus ruficapillus
17800,Chestnut-naped Ground-tyrant,
1711,Chestnut-naped Spurfowl,Pternistis castaneicollis
1446,Chestnut-necklaced Partridge,Tropicoperdix charltonii
4846,Chestnut-quilled Rock-pigeon,Petrophassa rufipennis
27974,Chestnut-rumped Babbler,Stachyris maculata
19572,Chestnut-rumped Heathwren,Hylacola pyrrhopygia
19741,Chestnut-rumped Thornbill,Acanthiza uropygialis
14725,Chestnut-rumped Woodcreeper,Xiphorhynchus pardalotus
15666,Chestnut-shouldered Antwren,Euchrepomis humeralis
32872,Chestnut-shouldered Bush-sparrow,Gymnoris xanthocollis
8551,Chestnut-shouldered Goshawk,Erythrotriorchis buergersi
21376,Chestnut-sided Shrike-vireo,Vireolanius melitophrys
36293,Chestnut-sided Warbler,Setophaga pensylvanica
27555,Chestnut-sided White-eye,Zosterops mayottensis
29974,Chestnut-tailed Starling,Sturnia malabarica
26838,Chestnut-throated Apalis,Apalis porphyrolaema
22489,Chestnut-throated Flycatcher,Myiagra castaneigularis
16716,Chestnut-throated Huet-huet,Pteroptochos castaneus
1088,Chestnut-throated Partridge,Tetraophasis obscurus
37289,Chestnut-throated Seedeater,Sporophila telasco
30233,Chestnut-throated Solitaire,
15656,Chestnut-throated Spinetail,Synallaxis cherriei
11283,Chestnut-tipped Toucanet,Aulacorhynchus derbianus
24705,Chestnut-vented Bulbul,Alophoixus ruficrissus
37413,Chestnut-vented Conebill,Conirostrum speciosum
4006,Chestnut-vented Coua,
29600,Chestnut-vented Nuthatch,Sitta nagaensis
27084,Chestnut-vented Warbler,Curruca subcoerulea
27815,Chestnut-winged Babbler,Cyanoderma erythropterum
637,Chestnut-winged Chachalaca,Ortalis garrula
15033,Chestnut-winged Cinclodes,Cinclodes albidiventris
4070,Chestnut-winged Cuckoo,Clamator coromandus
15151,Chestnut-winged Foliage-gleaner,Dendroma erythroptera
15140,Chestnut-winged Hookbill,Ancistrops strigilatus
30085,Chestnut-winged Starling,Onychognathus fulgidus
27998,Chevron-breasted Babbler,Stachyris roberti
17166,Chico's Tyrannulet,Zimmerius chicomendesi
30705,Chiguanco Thrush,Turdus chiguanco
35788,Chihuahuan Meadowlark,Sturnella lilianae
23142,Chihuahuan Raven,Corvus cryptoleucus
16953,Chilean Elaenia,
6267,Chilean Flamingo,Phoenicopterus chilensis
12447,Chilean Flicker,Colaptes pitius
8589,Chilean Hawk,Astur chilensis
29703,Chilean Mockingbird,Mimus thenca
4545,Chilean Pigeon,Patagioenas araucana
7200,Chilean Skua,Stercorarius chilensis
25134,Chilean Swallow,Tachycineta leucopyga
169,Chilean Tinamou,Nothoprocta perdicaria
3281,Chilean Woodstar,Eulidia yarrellii
400,Chiloe Wigeon,Mareca sibilatrix
12813,Chimango Caracara,Daptrius chimango
19959,Chiming Wedgebill,Psophodes occidentalis
2513,Chimney Swift,Chaetura pelagica
27866,Chin Hills Wren-babbler,Spelaeornis oatesi
15547,Chinchipe Spinetail,Synallaxis chinchipensis
28750,Chinese Babax,Pterorhinus lanceolatus
1476,Chinese Bamboo-partridge,Bambusicola thoracicus
11341,Chinese Barbet,Psilopogon faber
34326,Chinese Beautiful Rosefinch,Carpodacus davidianus
30531,Chinese Blackbird,Turdus mandarinus
31189,Chinese Blue Flycatcher,Cyornis glaucicomans
7077,Chinese Crested Tern,Thalasseus bernsteini
7972,Chinese Egret,Egretta eulophotes
1506,Chinese Francolin,Francolinus pintadeanus
27201,Chinese Fulvetta,Fulvetta striaticollis
28018,Chinese Grass-babbler,Graminicola striatus
26153,Chinese Grasshopper-warbler,Locustella tacsanowskia
22575,Chinese Grey Shrike,Lanius sphenocercus
34204,Chinese Grosbeak,Eophona migratoria
1147,Chinese Grouse,Tetrastes sewerzowi
28636,Chinese Hwamei,Garrulax canorus
25684,Chinese Leaf-warbler,Phylloscopus yunnanensis
34356,Chinese Long-tailed Rosefinch,
1095,Chinese Monal,Lophophorus lhuysii
22237,Chinese Paradise-flycatcher,Terpsiphone incei
23911,Chinese Penduline-tit,Remiz consobrinus
8040,Chinese Pond Heron,Ardeola bacchus
26674,Chinese Prinia,
31485,Chinese Rubythroat,Calliope tschebaiewi
31544,Chinese Shortwing,Brachypteryx sinensis
8488,Chinese Sparrowhawk,Tachyspiza soloensis
30474,Chinese Thrush,Turdus mupinensis
34366,Chinese White-browed Rosefinch,Carpodacus dubius
20032,Chinspot Batis,Batis molitor
7306,Chinstrap Penguin,Pygoscelis antarcticus
35221,Chipping Sparrow,Spizella passerina
3384,Chiribiquete Emerald,Chlorostilbon olivaresi
26835,Chirinda Apalis,Apalis chirindensis
15213,Chiriqui Foliage-gleaner,Automolus exsertus
5024,Chiriqui Quail-Dove,Zentrygon chiriquensis
36173,Chiriqui Yellowthroat,
26458,Chirping Cisticola,Cisticola pipiens
2111,Chirruping Nightjar,Caprimulgus griseatus
19958,Chirruping Wedgebill,Psophodes cristatus
21484,Chivi Vireo,Vireo chivi
9976,Choco Black-throated Trogon,Trogon cupreicauda
35678,Choco Brushfinch,Atlapetes crassus
16902,Choco Grey Elaenia,Myiopagis parambae
18373,Choco Manakin,Cryptopipo litae
13438,Choco Parakeet,
1945,Choco Poorwill,Nyctiphrynus rosenbergi
9665,Choco Screech-Owl,Megascops centralis
18105,Choco Sirystes,Sirystes albogriseus
16811,Choco Tapaculo,Scytalopus chocoensis
144,Choco Tinamou,Crypturellus kerriae
11173,Choco Toucan,Ramphastos brevis
9937,Choco Trogon,Trogon comptus
17177,Choco Tyrannulet,Zimmerius albigularis
21540,Choco Vireo,Vireo masteri
36385,Choco Warbler,Myiothlypis chlorophrys
12201,Choco Woodpecker,Dryobates chocoensis
9020,Chocolate Boobook,Ninox randi
10417,Chocolate-backed Kingfisher,Halcyon badia
17866,Chocolate-vented Tyrant,Neoxolmis rufiventris
5113,Choiseul Pigeon,Microgoura meeki
36096,Chopi Blackbird,Gnorimopsar chopi
31362,Chorister Robin-chat,Cossypha dichroa
15525,Chotoy Spinetail,Schoeniophylax phryganophilus
19865,Chowchilla,Orthonyx spaldingii
9053,Christmas Island Boobook,Ninox natalis
7684,Christmas Island Frigatebird,Fregata andrewsi
5553,Christmas Island Imperial-pigeon,Ducula whartoni
2341,Christmas Island Swiftlet,Collocalia natalis
30584,Christmas Island Thrush,Turdus erythropleurus
27717,Christmas Island White-eye,Zosterops natalis
6791,Christmas Sandpiper,Prosobonia cancellata
7571,Christmas Shearwater,Puffinus nativitatis
26369,Chubb's Cisticola,Cisticola chubbi
16724,Chucao Tapaculo,Scelorchilus rubecula
1961,Chuck-will's-widow,Antrostomus carolinensis
